"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
3,"2","N2","T0",0.4518,0.5482,"HIGH"
4,"2","N2","T0",0.4518,0.5482,"HIGH"
5,"2","N2","T0",0.4518,0.5482,"HIGH"
6,"2","N2","T0",0.4518,0.5482,"HIGH"
7,"2","N2","T0",0.4518,0.5482,"HIGH"
8,"2","N2","T0",0.4518,0.5482,"HIGH"
9,"2","N2","T0",0.4518,0.5482,"HIGH"
10,"2","N2","T0",0.4518,0.5482,"HIGH"
11,"2","N2","T0",0.4518,0.5482,"HIGH"
12,"2","N2","T0",0.4518,0.5482,"HIGH"
13,"2","N2","T0",0.4518,0.5482,"HIGH"
14,"2","N2","T0",0.4518,0.5482,"HIGH"
15,"2","N2","T0",0.4518,0.5482,"HIGH"
16,"2","N2","T0",0.4518,0.5482,"HIGH"
17,"2","N2","T0",0.4518,0.5482,"HIGH"
18,"2","N2","T0",0.4518,0.5482,"HIGH"
19,"2","N2","T0",0.4518,0.5482,"HIGH"
20,"2","N2","T0",0.4518,0.5482,"HIGH"
21,"2","N2","T0",0.4524,0.5476,"HIGH"
22,"2","N2","T0",0.4524,0.5476,"HIGH"
23,"2","N2","T0",0.4531,0.5469,"HIGH"
24,"2","N2","T0",0.4531,0.5469,"HIGH"
25,"2","N2","T0",0.4531,0.5469,"HIGH"
26,"2","N2","T0",0.4531,0.5469,"HIGH"
27,"2","N2","T0",0.4538,0.5462,"HIGH"
28,"2","N2","T0",0.4538,0.5462,"HIGH"
29,"2","N2","T0",0.4558,0.5442,"HIGH"
30,"2","N2","T0",0.4537,0.5463,"HIGH"
31,"2","N2","T0",0.4485,0.5515,"HIGH"
32,"2","N2","T0",0.4524,0.5476,"HIGH"
33,"2","N2","T0",0.4421,0.5579,"HIGH"
34,"2","N2","T0",0.4454,0.5546,"HIGH"
35,"2","N2","T0",0.4473,0.5527,"HIGH"
36,"2","N2","T0",0.4452,0.5548,"HIGH"
37,"2","N2","T0",0.4495,0.5505,"HIGH"
38,"2","N2","T0",0.451,0.549,"HIGH"
39,"2","N2","T0",0.4473,0.5527,"HIGH"
40,"2","N2","T0",0.4497,0.5503,"HIGH"
41,"2","N2","T0",0.4465,0.5535,"HIGH"
42,"2","N2","T0",0.4667,0.5333,"HIGH"
43,"2","N2","T0",0.4751,0.5249,"HIGH"
44,"2","N2","T0",0.4974,0.5026,"HIGH"
45,"2","N2","T0",0.5168,0.4832,"LOW"
46,"2","N2","T0",0.5287,0.4713,"LOW"
47,"2","N2","T0",0.5,0.5,"HIGH"
48,"2","N2","T0",0.5089,0.4911,"LOW"
49,"2","N2","T0",0.5176,0.4824,"LOW"
50,"2","N2","T0",0.5297,0.4703,"LOW"
51,"2","N2","T0",0.5096,0.4904,"LOW"
52,"2","N2","T0",0.4842,0.5158,"HIGH"
53,"2","N2","T0",0.5252,0.4748,"LOW"
54,"2","N2","T0",0.5622,0.4378,"LOW"
55,"2","N2","T0",0.5413,0.4587,"LOW"
56,"2","N2","T0",0.5381,0.4619,"LOW"
57,"2","N2","T0",0.543,0.457,"LOW"
58,"2","N2","T0",0.5514,0.4486,"LOW"
59,"2","N2","T0",0.5414,0.4586,"LOW"
60,"2","N2","T0",0.5316,0.4684,"LOW"
61,"2","N2","T0",0.5317,0.4683,"LOW"
62,"2","N2","T0",0.5275,0.4725,"LOW"
63,"2","N2","T0",0.513,0.487,"LOW"
64,"2","N2","T0",0.5083,0.4917,"LOW"
65,"2","N2","T0",0.4937,0.5063,"HIGH"
66,"2","N2","T0",0.4892,0.5108,"HIGH"
67,"2","N2","T0",0.4917,0.5083,"HIGH"
68,"2","N2","T0",0.5067,0.4933,"LOW"
69,"2","N2","T0",0.5124,0.4876,"LOW"
70,"2","N2","T0",0.4942,0.5058,"HIGH"
71,"2","N2","T0",0.5,0.5,"HIGH"
72,"2","N2","T0",0.5031,0.4969,"LOW"
73,"2","N2","T0",0.5013,0.4987,"LOW"
74,"2","N2","T0",0.5044,0.4956,"LOW"
75,"2","N2","T0",0.4918,0.5082,"HIGH"
76,"2","N2","T0",0.5095,0.4905,"LOW"
77,"2","N2","T0",0.5044,0.4956,"LOW"
78,"2","N2","T0",0.5033,0.4967,"LOW"
79,"2","N2","T0",0.4919,0.5081,"HIGH"
80,"2","N2","T0",0.4785,0.5215,"HIGH"
81,"2","N2","T0",0.486,0.514,"HIGH"
82,"2","N2","T0",0.4765,0.5235,"HIGH"
83,"2","N2","T0",0.4464,0.5536,"HIGH"
84,"2","N2","T0",0.4595,0.5405,"HIGH"
85,"2","N2","T0",0.5015,0.4985,"LOW"
86,"2","N2","T0",0.4827,0.5173,"HIGH"
87,"2","N2","T0",0.4835,0.5165,"HIGH"
88,"2","N2","T0",0.494,0.506,"HIGH"
89,"2","N2","T0",0.4367,0.5633,"HIGH"
90,"2","N2","T0",0.5075,0.4925,"LOW"
91,"2","N2","T0",0.5075,0.4925,"LOW"
92,"2","N2","T0",0.5075,0.4925,"LOW"
93,"2","N2","T0",0.5075,0.4925,"LOW"
94,"2","N2","T0",0.5075,0.4925,"LOW"
95,"2","N2","T0",0.5075,0.4925,"LOW"
96,"2","N2","T0",0.5075,0.4925,"LOW"
97,"2","N2","T0",0.5075,0.4925,"LOW"
98,"2","N2","T0",0.5075,0.4925,"LOW"
99,"2","N2","T0",0.5075,0.4925,"LOW"
0,"1","N3","T0",0.2962,0.7038,"HIGH"
1,"1","N3","T0",0.2962,0.7038,"HIGH"
2,"1","N3","T0",0.2962,0.7038,"HIGH"
3,"1","N3","T0",0.2962,0.7038,"HIGH"
4,"1","N3","T0",0.2962,0.7038,"HIGH"
5,"1","N3","T0",0.2962,0.7038,"HIGH"
6,"1","N3","T0",0.2962,0.7038,"HIGH"
7,"1","N3","T0",0.2962,0.7038,"HIGH"
8,"1","N3","T0",0.2962,0.7038,"HIGH"
9,"1","N3","T0",0.2962,0.7038,"HIGH"
10,"1","N3","T0",0.2962,0.7038,"HIGH"
11,"1","N3","T0",0.2962,0.7038,"HIGH"
12,"1","N3","T0",0.2962,0.7038,"HIGH"
13,"1","N3","T0",0.2962,0.7038,"HIGH"
14,"1","N3","T0",0.2962,0.7038,"HIGH"
15,"1","N3","T0",0.2962,0.7038,"HIGH"
16,"1","N3","T0",0.2962,0.7038,"HIGH"
17,"1","N3","T0",0.2962,0.7038,"HIGH"
18,"1","N3","T0",0.2962,0.7038,"HIGH"
19,"1","N3","T0",0.2962,0.7038,"HIGH"
20,"1","N3","T0",0.2962,0.7038,"HIGH"
21,"1","N3","T0",0.2962,0.7038,"HIGH"
22,"1","N3","T0",0.2982,0.7018,"HIGH"
23,"1","N3","T0",0.2982,0.7018,"HIGH"
24,"1","N3","T0",0.2982,0.7018,"HIGH"
25,"1","N3","T0",0.2982,0.7018,"HIGH"
26,"1","N3","T0",0.2982,0.7018,"HIGH"
27,"1","N3","T0",0.2982,0.7018,"HIGH"
28,"1","N3","T0",0.2993,0.7007,"HIGH"
29,"1","N3","T0",0.3,0.7,"HIGH"
30,"1","N3","T0",0.2947,0.7053,"HIGH"
31,"1","N3","T0",0.2933,0.7067,"HIGH"
32,"1","N3","T0",0.2956,0.7044,"HIGH"
33,"1","N3","T0",0.2925,0.7075,"HIGH"
34,"1","N3","T0",0.2949,0.7051,"HIGH"
35,"1","N3","T0",0.2888,0.7112,"HIGH"
36,"1","N3","T0",0.2828,0.7172,"HIGH"
37,"1","N3","T0",0.2778,0.7222,"HIGH"
38,"1","N3","T0",0.2668,0.7332,"HIGH"
39,"1","N3","T0",0.265,0.735,"HIGH"
40,"1","N3","T0",0.2526,0.7474,"HIGH"
41,"1","N3","T0",0.2531,0.7469,"HIGH"
42,"1","N3","T0",0.2526,0.7474,"HIGH"
43,"1","N3","T0",0.2559,0.7441,"HIGH"
44,"1","N3","T0",0.2641,0.7359,"HIGH"
45,"1","N3","T0",0.2719,0.7281,"HIGH"
46,"1","N3","T0",0.2789,0.7211,"HIGH"
47,"1","N3","T0",0.3141,0.6859,"HIGH"
48,"1","N3","T0",0.3251,0.6749,"HIGH"
49,"1","N3","T0",0.354,0.646,"HIGH"
50,"1","N3","T0",0.3822,0.6178,"HIGH"
51,"1","N3","T0",0.3397,0.6603,"HIGH"
52,"1","N3","T0",0.306,0.694,"HIGH"
53,"1","N3","T0",0.3098,0.6902,"HIGH"
54,"1","N3","T0",0.307,0.693,"HIGH"
55,"1","N3","T0",0.2955,0.7045,"HIGH"
56,"1","N3","T0",0.3075,0.6925,"HIGH"
57,"1","N3","T0",0.3089,0.6911,"HIGH"
58,"1","N3","T0",0.3254,0.6746,"HIGH"
59,"1","N3","T0",0.3254,0.6746,"HIGH"
60,"1","N3","T0",0.3127,0.6873,"HIGH"
61,"1","N3","T0",0.3187,0.6813,"HIGH"
62,"1","N3","T0",0.337,0.663,"HIGH"
63,"1","N3","T0",0.3448,0.6552,"HIGH"
64,"1","N3","T0",0.3663,0.6337,"HIGH"
65,"1","N3","T0",0.3777,0.6223,"HIGH"
66,"1","N3","T0",0.3592,0.6408,"HIGH"
67,"1","N3","T0",0.3685,0.6315,"HIGH"
68,"1","N3","T0",0.3596,0.6404,"HIGH"
69,"1","N3","T0",0.376,0.624,"HIGH"
70,"1","N3","T0",0.377,0.623,"HIGH"
71,"1","N3","T0",0.3558,0.6442,"HIGH"
72,"1","N3","T0",0.333,0.667,"HIGH"
73,"1","N3","T0",0.3304,0.6696,"HIGH"
74,"1","N3","T0",0.3089,0.6911,"HIGH"
75,"1","N3","T0",0.3362,0.6638,"HIGH"
76,"1","N3","T0",0.3087,0.6913,"HIGH"
77,"1","N3","T0",0.3036,0.6964,"HIGH"
78,"1","N3","T0",0.3026,0.6974,"HIGH"
79,"1","N3","T0",0.3759,0.6241,"HIGH"
80,"1","N3","T0",0.3624,0.6376,"HIGH"
81,"1","N3","T0",0.3493,0.6507,"HIGH"
82,"1","N3","T0",0.3392,0.6608,"HIGH"
83,"1","N3","T0",0.3258,0.6742,"HIGH"
84,"1","N3","T0",0.3208,0.6792,"HIGH"
85,"1","N3","T0",0.3067,0.6933,"HIGH"
86,"1","N3","T0",0.3011,0.6989,"HIGH"
87,"1","N3","T0",0.282,0.718,"HIGH"
88,"1","N3","T0",0.2636,0.7364,"HIGH"
89,"1","N3","T0",0.2598,0.7402,"HIGH"
90,"1","N3","T0",0.2503,0.7497,"HIGH"
91,"1","N3","T0",0.2503,0.7497,"HIGH"
92,"1","N3","T0",0.2503,0.7497,"HIGH"
93,"1","N3","T0",0.2503,0.7497,"HIGH"
94,"1","N3","T0",0.2503,0.7497,"HIGH"
95,"1","N3","T0",0.2503,0.7497,"HIGH"
96,"1","N3","T0",0.2503,0.7497,"HIGH"
97,"1","N3","T0",0.2503,0.7497,"HIGH"
98,"1","N3","T0",0.2503,0.7497,"HIGH"
99,"1","N3","T0",0.2503,0.7497,"HIGH"
0,"2","N3","T0",0.4575,0.5425,"HIGH"
1,"2","N3","T0",0.4575,0.5425,"HIGH"
2,"2","N3","T0",0.4575,0.5425,"HIGH"
3,"2","N3","T0",0.4575,0.5425,"HIGH"
4,"2","N3","T0",0.4575,0.5425,"HIGH"
5,"2","N3","T0",0.4575,0.5425,"HIGH"
6,"2","N3","T0",0.4575,0.5425,"HIGH"
7,"2","N3","T0",0.4575,0.5425,"HIGH"
8,"2","N3","T0",0.4575,0.5425,"HIGH"
9,"2","N3","T0",0.4575,0.5425,"HIGH"
10,"2","N3","T0",0.4575,0.5425,"HIGH"
11,"2","N3","T0",0.4575,0.5425,"HIGH"
12,"2","N3","T0",0.4575,0.5425,"HIGH"
13,"2","N3","T0",0.4575,0.5425,"HIGH"
14,"2","N3","T0",0.4575,0.5425,"HIGH"
15,"2","N3","T0",0.4575,0.5425,"HIGH"
16,"2","N3","T0",0.4575,0.5425,"HIGH"
17,"2","N3","T0",0.4575,0.5425,"HIGH"
18,"2","N3","T0",0.4575,0.5425,"HIGH"
19,"2","N3","T0",0.4575,0.5425,"HIGH"
20,"2","N3","T0",0.4582,0.5418,"HIGH"
21,"2","N3","T0",0.4592,0.5408,"HIGH"
22,"2","N3","T0",0.4637,0.5363,"HIGH"
23,"2","N3","T0",0.4645,0.5355,"HIGH"
24,"2","N3","T0",0.4661,0.5339,"HIGH"
25,"2","N3","T0",0.4661,0.5339,"HIGH"
26,"2","N3","T0",0.4669,0.5331,"HIGH"
27,"2","N3","T0",0.4675,0.5325,"HIGH"
28,"2","N3","T0",0.4675,0.5325,"HIGH"
29,"2","N3","T0",0.4711,0.5289,"HIGH"
30,"2","N3","T0",0.4711,0.5289,"HIGH"
31,"2","N3","T0",0.4726,0.5274,"HIGH"
32,"2","N3","T0",0.4842,0.5158,"HIGH"
33,"2","N3","T0",0.4796,0.5204,"HIGH"
34,"2","N3","T0",0.4748,0.5252,"HIGH"
35,"2","N3","T0",0.4695,0.5305,"HIGH"
36,"2","N3","T0",0.459,0.541,"HIGH"
37,"2","N3","T0",0.4462,0.5538,"HIGH"
38,"2","N3","T0",0.4446,0.5554,"HIGH"
39,"2","N3","T0",0.4655,0.5345,"HIGH"
40,"2","N3","T0",0.4309,0.5691,"HIGH"
41,"2","N3","T0",0.4091,0.5909,"HIGH"
42,"2","N3","T0",0.3665,0.6335,"HIGH"
43,"2","N3","T0",0.3395,0.6605,"HIGH"
44,"2","N3","T0",0.3435,0.6565,"HIGH"
45,"2","N3","T0",0.3423,0.6577,"HIGH"
46,"2","N3","T0",0.3413,0.6587,"HIGH"
47,"2","N3","T0",0.3413,0.6587,"HIGH"
48,"2","N3","T0",0.3333,0.6667,"HIGH"
49,"2","N3","T0",0.3535,0.6465,"HIGH"
50,"2","N3","T0",0.3961,0.6039,"HIGH"
51,"2","N3","T0",0.3893,0.6107,"HIGH"
52,"2","N3","T0",0.4231,0.5769,"HIGH"
53,"2","N3","T0",0.4083,0.5917,"HIGH"
54,"2","N3","T0",0.3938,0.6062,"HIGH"
55,"2","N3","T0",0.385,0.615,"HIGH"
56,"2","N3","T0",0.3935,0.6065,"HIGH"
57,"2","N3","T0",0.4081,0.5919,"HIGH"
58,"2","N3","T0",0.4249,0.5751,"HIGH"
59,"2","N3","T0",0.4341,0.5659,"HIGH"
60,"2","N3","T0",0.459,0.541,"HIGH"
61,"2","N3","T0",0.4378,0.5622,"HIGH"
62,"2","N3","T0",0.4297,0.5703,"HIGH"
63,"2","N3","T0",0.4264,0.5736,"HIGH"
64,"2","N3","T0",0.4405,0.5595,"HIGH"
65,"2","N3","T0",0.4093,0.5907,"HIGH"
66,"2","N3","T0",0.4183,0.5817,"HIGH"
67,"2","N3","T0",0.4143,0.5857,"HIGH"
68,"2","N3","T0",0.4246,0.5754,"HIGH"
69,"2","N3","T0",0.4178,0.5822,"HIGH"
70,"2","N3","T0",0.4114,0.5886,"HIGH"
71,"2","N3","T0",0.3914,0.6086,"HIGH"
72,"2","N3","T0",0.4062,0.5938,"HIGH"
73,"2","N3","T0",0.4169,0.5831,"HIGH"
74,"2","N3","T0",0.4136,0.5864,"HIGH"
75,"2","N3","T0",0.4092,0.5908,"HIGH"
76,"2","N3","T0",0.4167,0.5833,"HIGH"
77,"2","N3","T0",0.4264,0.5736,"HIGH"
78,"2","N3","T0",0.3898,0.6102,"HIGH"
79,"2","N3","T0",0.3977,0.6023,"HIGH"
80,"2","N3","T0",0.3964,0.6036,"HIGH"
81,"2","N3","T0",0.4283,0.5717,"HIGH"
82,"2","N3","T0",0.4547,0.5453,"HIGH"
83,"2","N3","T0",0.4766,0.5234,"HIGH"
84,"2","N3","T0",0.4891,0.5109,"HIGH"
85,"2","N3","T0",0.4831,0.5169,"HIGH"
86,"2","N3","T0",0.4909,0.5091,"HIGH"
87,"2","N3","T0",0.4321,0.5679,"HIGH"
88,"2","N3","T0",0.3874,0.6126,"HIGH"
89,"2","N3","T0",0.3952,0.6048,"HIGH"
90,"2","N3","T0",0.3954,0.6046,"HIGH"
91,"2","N3","T0",0.3954,0.6046,"HIGH"
92,"2","N3","T0",0.3954,0.6046,"HIGH"
93,"2","N3","T0",0.3954,0.6046,"HIGH"
94,"2","N3","T0",0.3954,0.6046,"HIGH"
95,"2","N3","T0",0.3954,0.6046,"HIGH"
96,"2","N3","T0",0.3954,0.6046,"HIGH"
97,"2","N3","T0",0.3954,0.6046,"HIGH"
98,"2","N3","T0",0.3954,0.6046,"HIGH"
99,"2","N3","T0",0.3954,0.6046,"HIGH"
0,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
1,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
2,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
3,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
4,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
5,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
6,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
7,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
8,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
9,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
10,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
11,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
12,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
13,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
14,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
15,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
16,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
17,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
18,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
19,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
20,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
21,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
22,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
23,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
24,"1","Other/Unknown","T0",0.1019,0.8981,"HIGH"
25,"1","Other/Unknown","T0",0.1039,0.8961,"HIGH"
26,"1","Other/Unknown","T0",0.1041,0.8959,"HIGH"
27,"1","Other/Unknown","T0",0.1041,0.8959,"HIGH"
28,"1","Other/Unknown","T0",0.1041,0.8959,"HIGH"
29,"1","Other/Unknown","T0",0.1081,0.8919,"HIGH"
30,"1","Other/Unknown","T0",0.1081,0.8919,"HIGH"
31,"1","Other/Unknown","T0",0.1086,0.8914,"HIGH"
32,"1","Other/Unknown","T0",0.1096,0.8904,"HIGH"
33,"1","Other/Unknown","T0",0.1096,0.8904,"HIGH"
34,"1","Other/Unknown","T0",0.11,0.89,"HIGH"
35,"1","Other/Unknown","T0",0.11,0.89,"HIGH"
36,"1","Other/Unknown","T0",0.11,0.89,"HIGH"
37,"1","Other/Unknown","T0",0.1075,0.8925,"HIGH"
38,"1","Other/Unknown","T0",0.0999,0.9001,"HIGH"
39,"1","Other/Unknown","T0",0.1005,0.8995,"HIGH"
40,"1","Other/Unknown","T0",0.1025,0.8975,"HIGH"
41,"1","Other/Unknown","T0",0.1047,0.8953,"HIGH"
42,"1","Other/Unknown","T0",0.11,0.89,"HIGH"
43,"1","Other/Unknown","T0",0.1039,0.8961,"HIGH"
44,"1","Other/Unknown","T0",0.1083,0.8917,"HIGH"
45,"1","Other/Unknown","T0",0.1068,0.8932,"HIGH"
46,"1","Other/Unknown","T0",0.1046,0.8954,"HIGH"
47,"1","Other/Unknown","T0",0.1051,0.8949,"HIGH"
48,"1","Other/Unknown","T0",0.1038,0.8962,"HIGH"
49,"1","Other/Unknown","T0",0.0991,0.9009,"HIGH"
50,"1","Other/Unknown","T0",0.0908,0.9092,"HIGH"
51,"1","Other/Unknown","T0",0.0986,0.9014,"HIGH"
52,"1","Other/Unknown","T0",0.0985,0.9015,"HIGH"
53,"1","Other/Unknown","T0",0.0985,0.9015,"HIGH"
54,"1","Other/Unknown","T0",0.1014,0.8986,"HIGH"
55,"1","Other/Unknown","T0",0.1177,0.8823,"HIGH"
56,"1","Other/Unknown","T0",0.1911,0.8089,"HIGH"
57,"1","Other/Unknown","T0",0.1617,0.8383,"HIGH"
58,"1","Other/Unknown","T0",0.1377,0.8623,"HIGH"
59,"1","Other/Unknown","T0",0.1349,0.8651,"HIGH"
60,"1","Other/Unknown","T0",0.1315,0.8685,"HIGH"
61,"1","Other/Unknown","T0",0.1781,0.8219,"HIGH"
62,"1","Other/Unknown","T0",0.1315,0.8685,"HIGH"
63,"1","Other/Unknown","T0",0.1318,0.8682,"HIGH"
64,"1","Other/Unknown","T0",0.1169,0.8831,"HIGH"
65,"1","Other/Unknown","T0",0.1108,0.8892,"HIGH"
66,"1","Other/Unknown","T0",0.1152,0.8848,"HIGH"
67,"1","Other/Unknown","T0",0.115,0.885,"HIGH"
68,"1","Other/Unknown","T0",0.1154,0.8846,"HIGH"
69,"1","Other/Unknown","T0",0.1187,0.8813,"HIGH"
70,"1","Other/Unknown","T0",0.1375,0.8625,"HIGH"
71,"1","Other/Unknown","T0",0.1704,0.8296,"HIGH"
72,"1","Other/Unknown","T0",0.1524,0.8476,"HIGH"
73,"1","Other/Unknown","T0",0.1356,0.8644,"HIGH"
74,"1","Other/Unknown","T0",0.1879,0.8121,"HIGH"
75,"1","Other/Unknown","T0",0.1565,0.8435,"HIGH"
76,"1","Other/Unknown","T0",0.125,0.875,"HIGH"
77,"1","Other/Unknown","T0",0.1006,0.8994,"HIGH"
78,"1","Other/Unknown","T0",0.0966,0.9034,"HIGH"
79,"1","Other/Unknown","T0",0.0951,0.9049,"HIGH"
80,"1","Other/Unknown","T0",0.0916,0.9084,"HIGH"
81,"1","Other/Unknown","T0",0.0818,0.9182,"HIGH"
82,"1","Other/Unknown","T0",0.078,0.922,"HIGH"
83,"1","Other/Unknown","T0",0.0768,0.9232,"HIGH"
84,"1","Other/Unknown","T0",0.0758,0.9242,"HIGH"
85,"1","Other/Unknown","T0",0.0786,0.9214,"HIGH"
86,"1","Other/Unknown","T0",0.0735,0.9265,"HIGH"
87,"1","Other/Unknown","T0",0.0734,0.9266,"HIGH"
88,"1","Other/Unknown","T0",0.0819,0.9181,"HIGH"
89,"1","Other/Unknown","T0",0.0968,0.9032,"HIGH"
90,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
91,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
92,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
93,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
94,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
95,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
96,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
97,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
98,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
99,"1","Other/Unknown","T0",0.0827,0.9173,"HIGH"
0,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
1,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
2,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
3,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
4,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
5,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
6,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
7,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
8,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
9,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
10,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
11,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
12,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
13,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
14,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
15,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
16,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
17,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
18,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
19,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
20,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
21,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
22,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
23,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
24,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
25,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
26,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
27,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
28,"2","Other/Unknown","T0",0.1782,0.8218,"HIGH"
29,"2","Other/Unknown","T0",0.1788,0.8212,"HIGH"
30,"2","Other/Unknown","T0",0.1788,0.8212,"HIGH"
31,"2","Other/Unknown","T0",0.1788,0.8212,"HIGH"
32,"2","Other/Unknown","T0",0.177,0.823,"HIGH"
33,"2","Other/Unknown","T0",0.1686,0.8314,"HIGH"
34,"2","Other/Unknown","T0",0.1526,0.8474,"HIGH"
35,"2","Other/Unknown","T0",0.1471,0.8529,"HIGH"
36,"2","Other/Unknown","T0",0.1356,0.8644,"HIGH"
37,"2","Other/Unknown","T0",0.1218,0.8782,"HIGH"
38,"2","Other/Unknown","T0",0.1239,0.8761,"HIGH"
39,"2","Other/Unknown","T0",0.1165,0.8835,"HIGH"
40,"2","Other/Unknown","T0",0.1072,0.8928,"HIGH"
41,"2","Other/Unknown","T0",0.1068,0.8932,"HIGH"
42,"2","Other/Unknown","T0",0.1087,0.8913,"HIGH"
43,"2","Other/Unknown","T0",0.1022,0.8978,"HIGH"
44,"2","Other/Unknown","T0",0.1036,0.8964,"HIGH"
45,"2","Other/Unknown","T0",0.1021,0.8979,"HIGH"
46,"2","Other/Unknown","T0",0.082,0.918,"HIGH"
47,"2","Other/Unknown","T0",0.0709,0.9291,"HIGH"
48,"2","Other/Unknown","T0",0.0722,0.9278,"HIGH"
49,"2","Other/Unknown","T0",0.0683,0.9317,"HIGH"
50,"2","Other/Unknown","T0",0.0725,0.9275,"HIGH"
51,"2","Other/Unknown","T0",0.0799,0.9201,"HIGH"
52,"2","Other/Unknown","T0",0.0756,0.9244,"HIGH"
53,"2","Other/Unknown","T0",0.0684,0.9316,"HIGH"
54,"2","Other/Unknown","T0",0.0668,0.9332,"HIGH"
55,"2","Other/Unknown","T0",0.0678,0.9322,"HIGH"
56,"2","Other/Unknown","T0",0.0739,0.9261,"HIGH"
57,"2","Other/Unknown","T0",0.0751,0.9249,"HIGH"
58,"2","Other/Unknown","T0",0.0712,0.9288,"HIGH"
59,"2","Other/Unknown","T0",0.0695,0.9305,"HIGH"
60,"2","Other/Unknown","T0",0.07,0.93,"HIGH"
61,"2","Other/Unknown","T0",0.076,0.924,"HIGH"
62,"2","Other/Unknown","T0",0.0731,0.9269,"HIGH"
63,"2","Other/Unknown","T0",0.073,0.927,"HIGH"
64,"2","Other/Unknown","T0",0.0732,0.9268,"HIGH"
65,"2","Other/Unknown","T0",0.0741,0.9259,"HIGH"
66,"2","Other/Unknown","T0",0.0767,0.9233,"HIGH"
67,"2","Other/Unknown","T0",0.077,0.923,"HIGH"
68,"2","Other/Unknown","T0",0.0799,0.9201,"HIGH"
69,"2","Other/Unknown","T0",0.081,0.919,"HIGH"
70,"2","Other/Unknown","T0",0.094,0.906,"HIGH"
71,"2","Other/Unknown","T0",0.1064,0.8936,"HIGH"
72,"2","Other/Unknown","T0",0.1204,0.8796,"HIGH"
73,"2","Other/Unknown","T0",0.1301,0.8699,"HIGH"
