"AGE","TNM_N_cat","TNM_T_cat","prostate_psa","prostate_cores","prostate_gs_cat","no_metastasis","metastasis","risk_level"
5,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
6,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
7,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
8,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
9,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
10,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
11,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
12,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
13,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
14,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
15,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
16,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
17,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
18,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
19,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
20,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
21,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
22,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
23,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
24,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
25,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
26,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
27,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
28,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
29,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
30,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
31,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
32,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
33,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
34,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
35,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
36,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7128,0.2872,"LOW"
37,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7108,0.2892,"LOW"
38,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7096,0.2904,"LOW"
39,"Other/Unknown","T3",2,0.7,"Grade group 5",0.709,0.291,"LOW"
40,"Other/Unknown","T3",2,0.7,"Grade group 5",0.711,0.289,"LOW"
41,"Other/Unknown","T3",2,0.7,"Grade group 5",0.711,0.289,"LOW"
42,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7075,0.2925,"LOW"
43,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7069,0.2931,"LOW"
44,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7092,0.2908,"LOW"
45,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7092,0.2908,"LOW"
46,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7072,0.2928,"LOW"
47,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7052,0.2948,"LOW"
48,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7067,0.2933,"LOW"
49,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7087,0.2913,"LOW"
50,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7143,0.2857,"LOW"
51,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7171,0.2829,"LOW"
52,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7443,0.2557,"LOW"
53,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7571,0.2429,"LOW"
54,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7661,0.2339,"LOW"
55,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7395,0.2605,"LOW"
56,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7273,0.2727,"LOW"
57,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7156,0.2844,"LOW"
58,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7004,0.2996,"LOW"
59,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7019,0.2981,"LOW"
60,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7166,0.2834,"LOW"
61,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7132,0.2868,"LOW"
62,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7252,0.2748,"LOW"
63,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7297,0.2703,"LOW"
64,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7186,0.2814,"LOW"
65,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7237,0.2763,"LOW"
66,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7624,0.2376,"LOW"
67,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7762,0.2238,"LOW"
68,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8009,0.1991,"LOW"
69,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8145,0.1855,"LOW"
70,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8031,0.1969,"LOW"
71,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8157,0.1843,"LOW"
72,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8176,0.1824,"LOW"
73,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7812,0.2188,"LOW"
74,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7851,0.2149,"LOW"
75,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7983,0.2017,"LOW"
76,"Other/Unknown","T3",2,0.7,"Grade group 5",0.7987,0.2013,"LOW"
77,"Other/Unknown","T3",2,0.7,"Grade group 5",0.789,0.211,"LOW"
78,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8265,0.1735,"LOW"
79,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8437,0.1563,"LOW"
80,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8435,0.1565,"LOW"
81,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8326,0.1674,"LOW"
82,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8409,0.1591,"LOW"
83,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8309,0.1691,"LOW"
84,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8552,0.1448,"LOW"
85,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8478,0.1522,"LOW"
86,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8702,0.1298,"LOW"
87,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8767,0.1233,"LOW"
88,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8632,0.1368,"LOW"
89,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8691,0.1309,"LOW"
90,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
91,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
92,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
93,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
94,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
95,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
96,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
97,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
98,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
99,"Other/Unknown","T3",2,0.7,"Grade group 5",0.8477,0.1523,"LOW"
0,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
1,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
2,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
3,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
4,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
5,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
6,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
7,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
8,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
9,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
10,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
11,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
12,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
13,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
14,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
15,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
16,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
17,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
18,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
19,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
20,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
21,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
22,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
23,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
24,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
25,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
26,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
27,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
28,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
29,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
30,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
31,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
32,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
33,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
34,"N0","T4",2,0.7,"Grade group 5",0.7525,0.2475,"LOW"
35,"N0","T4",2,0.7,"Grade group 5",0.7518,0.2482,"LOW"
36,"N0","T4",2,0.7,"Grade group 5",0.7511,0.2489,"LOW"
37,"N0","T4",2,0.7,"Grade group 5",0.749,0.251,"LOW"
38,"N0","T4",2,0.7,"Grade group 5",0.749,0.251,"LOW"
39,"N0","T4",2,0.7,"Grade group 5",0.7484,0.2516,"LOW"
40,"N0","T4",2,0.7,"Grade group 5",0.7484,0.2516,"LOW"
41,"N0","T4",2,0.7,"Grade group 5",0.7484,0.2516,"LOW"
42,"N0","T4",2,0.7,"Grade group 5",0.7484,0.2516,"LOW"
43,"N0","T4",2,0.7,"Grade group 5",0.7466,0.2534,"LOW"
44,"N0","T4",2,0.7,"Grade group 5",0.7388,0.2612,"LOW"
45,"N0","T4",2,0.7,"Grade group 5",0.7388,0.2612,"LOW"
46,"N0","T4",2,0.7,"Grade group 5",0.7328,0.2672,"LOW"
47,"N0","T4",2,0.7,"Grade group 5",0.7024,0.2976,"LOW"
48,"N0","T4",2,0.7,"Grade group 5",0.6786,0.3214,"LOW"
49,"N0","T4",2,0.7,"Grade group 5",0.6918,0.3082,"LOW"
50,"N0","T4",2,0.7,"Grade group 5",0.7177,0.2823,"LOW"
51,"N0","T4",2,0.7,"Grade group 5",0.7323,0.2677,"LOW"
52,"N0","T4",2,0.7,"Grade group 5",0.77,0.23,"LOW"
53,"N0","T4",2,0.7,"Grade group 5",0.7888,0.2112,"LOW"
54,"N0","T4",2,0.7,"Grade group 5",0.7881,0.2119,"LOW"
55,"N0","T4",2,0.7,"Grade group 5",0.7663,0.2337,"LOW"
56,"N0","T4",2,0.7,"Grade group 5",0.7613,0.2387,"LOW"
57,"N0","T4",2,0.7,"Grade group 5",0.751,0.249,"LOW"
58,"N0","T4",2,0.7,"Grade group 5",0.7363,0.2637,"LOW"
59,"N0","T4",2,0.7,"Grade group 5",0.7235,0.2765,"LOW"
60,"N0","T4",2,0.7,"Grade group 5",0.7156,0.2844,"LOW"
61,"N0","T4",2,0.7,"Grade group 5",0.7047,0.2953,"LOW"
62,"N0","T4",2,0.7,"Grade group 5",0.685,0.315,"LOW"
63,"N0","T4",2,0.7,"Grade group 5",0.7315,0.2685,"LOW"
64,"N0","T4",2,0.7,"Grade group 5",0.699,0.301,"LOW"
65,"N0","T4",2,0.7,"Grade group 5",0.7121,0.2879,"LOW"
66,"N0","T4",2,0.7,"Grade group 5",0.7242,0.2758,"LOW"
67,"N0","T4",2,0.7,"Grade group 5",0.7318,0.2682,"LOW"
68,"N0","T4",2,0.7,"Grade group 5",0.715,0.285,"LOW"
69,"N0","T4",2,0.7,"Grade group 5",0.7044,0.2956,"LOW"
70,"N0","T4",2,0.7,"Grade group 5",0.6944,0.3056,"LOW"
71,"N0","T4",2,0.7,"Grade group 5",0.6812,0.3188,"LOW"
72,"N0","T4",2,0.7,"Grade group 5",0.6612,0.3388,"LOW"
73,"N0","T4",2,0.7,"Grade group 5",0.644,0.356,"LOW"
74,"N0","T4",2,0.7,"Grade group 5",0.6451,0.3549,"LOW"
75,"N0","T4",2,0.7,"Grade group 5",0.6273,0.3727,"LOW"
76,"N0","T4",2,0.7,"Grade group 5",0.6374,0.3626,"LOW"
77,"N0","T4",2,0.7,"Grade group 5",0.6168,0.3832,"LOW"
78,"N0","T4",2,0.7,"Grade group 5",0.6336,0.3664,"LOW"
79,"N0","T4",2,0.7,"Grade group 5",0.606,0.394,"LOW"
80,"N0","T4",2,0.7,"Grade group 5",0.6272,0.3728,"LOW"
81,"N0","T4",2,0.7,"Grade group 5",0.6734,0.3266,"LOW"
82,"N0","T4",2,0.7,"Grade group 5",0.6921,0.3079,"LOW"
83,"N0","T4",2,0.7,"Grade group 5",0.7131,0.2869,"LOW"
84,"N0","T4",2,0.7,"Grade group 5",0.7157,0.2843,"LOW"
85,"N0","T4",2,0.7,"Grade group 5",0.7072,0.2928,"LOW"
86,"N0","T4",2,0.7,"Grade group 5",0.7151,0.2849,"LOW"
87,"N0","T4",2,0.7,"Grade group 5",0.7198,0.2802,"LOW"
88,"N0","T4",2,0.7,"Grade group 5",0.7281,0.2719,"LOW"
89,"N0","T4",2,0.7,"Grade group 5",0.7458,0.2542,"LOW"
90,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
91,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
92,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
93,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
94,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
95,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
96,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
97,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
98,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
99,"N0","T4",2,0.7,"Grade group 5",0.7167,0.2833,"LOW"
0,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
1,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
2,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
3,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
4,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
5,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
6,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
7,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
8,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
9,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
10,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
11,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
12,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
13,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
14,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
15,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
16,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
17,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
18,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
19,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
20,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
21,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
22,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
23,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
24,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
25,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
26,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
27,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
28,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
29,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
30,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
31,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
32,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
33,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
34,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
35,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
36,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
37,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
38,"N1","T4",2,0.7,"Grade group 5",0.3301,0.6699,"HIGH"
39,"N1","T4",2,0.7,"Grade group 5",0.3321,0.6679,"HIGH"
40,"N1","T4",2,0.7,"Grade group 5",0.3321,0.6679,"HIGH"
41,"N1","T4",2,0.7,"Grade group 5",0.3321,0.6679,"HIGH"
42,"N1","T4",2,0.7,"Grade group 5",0.3321,0.6679,"HIGH"
43,"N1","T4",2,0.7,"Grade group 5",0.3368,0.6632,"HIGH"
44,"N1","T4",2,0.7,"Grade group 5",0.3394,0.6606,"HIGH"
45,"N1","T4",2,0.7,"Grade group 5",0.347,0.653,"HIGH"
46,"N1","T4",2,0.7,"Grade group 5",0.3741,0.6259,"HIGH"
47,"N1","T4",2,0.7,"Grade group 5",0.4082,0.5918,"HIGH"
48,"N1","T4",2,0.7,"Grade group 5",0.4366,0.5634,"HIGH"
49,"N1","T4",2,0.7,"Grade group 5",0.4819,0.5181,"HIGH"
50,"N1","T4",2,0.7,"Grade group 5",0.4462,0.5538,"HIGH"
51,"N1","T4",2,0.7,"Grade group 5",0.4139,0.5861,"HIGH"
52,"N1","T4",2,0.7,"Grade group 5",0.4117,0.5883,"HIGH"
53,"N1","T4",2,0.7,"Grade group 5",0.4232,0.5768,"HIGH"
54,"N1","T4",2,0.7,"Grade group 5",0.437,0.563,"HIGH"
55,"N1","T4",2,0.7,"Grade group 5",0.4827,0.5173,"HIGH"
56,"N1","T4",2,0.7,"Grade group 5",0.4934,0.5066,"HIGH"
57,"N1","T4",2,0.7,"Grade group 5",0.5149,0.4851,"LOW"
58,"N1","T4",2,0.7,"Grade group 5",0.5626,0.4374,"LOW"
59,"N1","T4",2,0.7,"Grade group 5",0.5593,0.4407,"LOW"
60,"N1","T4",2,0.7,"Grade group 5",0.5281,0.4719,"LOW"
61,"N1","T4",2,0.7,"Grade group 5",0.5442,0.4558,"LOW"
62,"N1","T4",2,0.7,"Grade group 5",0.5832,0.4168,"LOW"
63,"N1","T4",2,0.7,"Grade group 5",0.6131,0.3869,"LOW"
64,"N1","T4",2,0.7,"Grade group 5",0.5954,0.4046,"LOW"
65,"N1","T4",2,0.7,"Grade group 5",0.5722,0.4278,"LOW"
66,"N1","T4",2,0.7,"Grade group 5",0.5548,0.4452,"LOW"
67,"N1","T4",2,0.7,"Grade group 5",0.5434,0.4566,"LOW"
68,"N1","T4",2,0.7,"Grade group 5",0.5087,0.4913,"LOW"
69,"N1","T4",2,0.7,"Grade group 5",0.5255,0.4745,"LOW"
70,"N1","T4",2,0.7,"Grade group 5",0.5426,0.4574,"LOW"
71,"N1","T4",2,0.7,"Grade group 5",0.5533,0.4467,"LOW"
72,"N1","T4",2,0.7,"Grade group 5",0.5187,0.4813,"LOW"
73,"N1","T4",2,0.7,"Grade group 5",0.5267,0.4733,"LOW"
74,"N1","T4",2,0.7,"Grade group 5",0.5095,0.4905,"LOW"
75,"N1","T4",2,0.7,"Grade group 5",0.4757,0.5243,"HIGH"
76,"N1","T4",2,0.7,"Grade group 5",0.4703,0.5297,"HIGH"
77,"N1","T4",2,0.7,"Grade group 5",0.4481,0.5519,"HIGH"
78,"N1","T4",2,0.7,"Grade group 5",0.4539,0.5461,"HIGH"
79,"N1","T4",2,0.7,"Grade group 5",0.4746,0.5254,"HIGH"
80,"N1","T4",2,0.7,"Grade group 5",0.4595,0.5405,"HIGH"
81,"N1","T4",2,0.7,"Grade group 5",0.4519,0.5481,"HIGH"
82,"N1","T4",2,0.7,"Grade group 5",0.4636,0.5364,"HIGH"
83,"N1","T4",2,0.7,"Grade group 5",0.454,0.546,"HIGH"
84,"N1","T4",2,0.7,"Grade group 5",0.4377,0.5623,"HIGH"
85,"N1","T4",2,0.7,"Grade group 5",0.4262,0.5738,"HIGH"
86,"N1","T4",2,0.7,"Grade group 5",0.4677,0.5323,"HIGH"
87,"N1","T4",2,0.7,"Grade group 5",0.477,0.523,"HIGH"
88,"N1","T4",2,0.7,"Grade group 5",0.494,0.506,"HIGH"
89,"N1","T4",2,0.7,"Grade group 5",0.5167,0.4833,"LOW"
90,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
91,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
92,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
93,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
94,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
95,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
96,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
97,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
98,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
99,"N1","T4",2,0.7,"Grade group 5",0.5218,0.4782,"LOW"
0,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
1,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
2,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
3,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
4,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
5,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
6,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
7,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
8,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
9,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
10,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
11,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
12,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
13,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
14,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
15,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
16,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
17,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
18,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
19,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
20,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
21,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
22,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
23,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
24,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
25,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
26,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
27,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
28,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
29,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
30,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
31,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
32,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
33,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
34,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
35,"Other/Unknown","T4",2,0.7,"Grade group 5",0.2963,0.7037,"HIGH"
36,"Other/Unknown","T4",2,0.7,"Grade group 5",0.295,0.705,"HIGH"
37,"Other/Unknown","T4",2,0.7,"Grade group 5",0.295,0.705,"HIGH"
38,"Other/Unknown","T4",2,0.7,"Grade group 5",0.295,0.705,"HIGH"
39,"Other/Unknown","T4",2,0.7,"Grade group 5",0.295,0.705,"HIGH"
40,"Other/Unknown","T4",2,0.7,"Grade group 5",0.295,0.705,"HIGH"
41,"Other/Unknown","T4",2,0.7,"Grade group 5",0.295,0.705,"HIGH"
