"AGE","SEX","TNM_N_cat","TNM_T_cat","rectum_cea_cat","no_metastasis","metastasis","risk_level"
49,"2","N1","T0","Negative/normal; within normal limits",0.9588,0.0412,"LOW"
50,"2","N1","T0","Negative/normal; within normal limits",0.964,0.036,"LOW"
51,"2","N1","T0","Negative/normal; within normal limits",0.9655,0.0345,"LOW"
52,"2","N1","T0","Negative/normal; within normal limits",0.9641,0.0359,"LOW"
53,"2","N1","T0","Negative/normal; within normal limits",0.9634,0.0366,"LOW"
54,"2","N1","T0","Negative/normal; within normal limits",0.9661,0.0339,"LOW"
55,"2","N1","T0","Negative/normal; within normal limits",0.9666,0.0334,"LOW"
56,"2","N1","T0","Negative/normal; within normal limits",0.9666,0.0334,"LOW"
57,"2","N1","T0","Negative/normal; within normal limits",0.9684,0.0316,"LOW"
58,"2","N1","T0","Negative/normal; within normal limits",0.9674,0.0326,"LOW"
59,"2","N1","T0","Negative/normal; within normal limits",0.9686,0.0314,"LOW"
60,"2","N1","T0","Negative/normal; within normal limits",0.9692,0.0308,"LOW"
61,"2","N1","T0","Negative/normal; within normal limits",0.9667,0.0333,"LOW"
62,"2","N1","T0","Negative/normal; within normal limits",0.9696,0.0304,"LOW"
63,"2","N1","T0","Negative/normal; within normal limits",0.9718,0.0282,"LOW"
64,"2","N1","T0","Negative/normal; within normal limits",0.9722,0.0278,"LOW"
65,"2","N1","T0","Negative/normal; within normal limits",0.9707,0.0293,"LOW"
66,"2","N1","T0","Negative/normal; within normal limits",0.969,0.031,"LOW"
67,"2","N1","T0","Negative/normal; within normal limits",0.9705,0.0295,"LOW"
68,"2","N1","T0","Negative/normal; within normal limits",0.9735,0.0265,"LOW"
69,"2","N1","T0","Negative/normal; within normal limits",0.9725,0.0275,"LOW"
70,"2","N1","T0","Negative/normal; within normal limits",0.9733,0.0267,"LOW"
71,"2","N1","T0","Negative/normal; within normal limits",0.9714,0.0286,"LOW"
72,"2","N1","T0","Negative/normal; within normal limits",0.9714,0.0286,"LOW"
73,"2","N1","T0","Negative/normal; within normal limits",0.9716,0.0284,"LOW"
74,"2","N1","T0","Negative/normal; within normal limits",0.9699,0.0301,"LOW"
75,"2","N1","T0","Negative/normal; within normal limits",0.9627,0.0373,"LOW"
76,"2","N1","T0","Negative/normal; within normal limits",0.9709,0.0291,"LOW"
77,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
78,"2","N1","T0","Negative/normal; within normal limits",0.972,0.028,"LOW"
79,"2","N1","T0","Negative/normal; within normal limits",0.9681,0.0319,"LOW"
80,"2","N1","T0","Negative/normal; within normal limits",0.9693,0.0307,"LOW"
81,"2","N1","T0","Negative/normal; within normal limits",0.9664,0.0336,"LOW"
82,"2","N1","T0","Negative/normal; within normal limits",0.9667,0.0333,"LOW"
83,"2","N1","T0","Negative/normal; within normal limits",0.9534,0.0466,"LOW"
84,"2","N1","T0","Negative/normal; within normal limits",0.965,0.035,"LOW"
85,"2","N1","T0","Negative/normal; within normal limits",0.9728,0.0272,"LOW"
86,"2","N1","T0","Negative/normal; within normal limits",0.975,0.025,"LOW"
87,"2","N1","T0","Negative/normal; within normal limits",0.9736,0.0264,"LOW"
88,"2","N1","T0","Negative/normal; within normal limits",0.9716,0.0284,"LOW"
89,"2","N1","T0","Negative/normal; within normal limits",0.9743,0.0257,"LOW"
90,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
91,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
92,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
93,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
94,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
95,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
96,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
97,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
98,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
99,"2","N1","T0","Negative/normal; within normal limits",0.9703,0.0297,"LOW"
0,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
1,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
2,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
3,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
4,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
5,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
6,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
7,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
8,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
9,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
10,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
11,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
12,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
13,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
14,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
15,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
16,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
17,"1","N2","T0","Negative/normal; within normal limits",0.857,0.143,"LOW"
18,"1","N2","T0","Negative/normal; within normal limits",0.8566,0.1434,"LOW"
19,"1","N2","T0","Negative/normal; within normal limits",0.8562,0.1438,"LOW"
20,"1","N2","T0","Negative/normal; within normal limits",0.8562,0.1438,"LOW"
21,"1","N2","T0","Negative/normal; within normal limits",0.8636,0.1364,"LOW"
22,"1","N2","T0","Negative/normal; within normal limits",0.8876,0.1124,"LOW"
23,"1","N2","T0","Negative/normal; within normal limits",0.9036,0.0964,"LOW"
24,"1","N2","T0","Negative/normal; within normal limits",0.9119,0.0881,"LOW"
25,"1","N2","T0","Negative/normal; within normal limits",0.9128,0.0872,"LOW"
26,"1","N2","T0","Negative/normal; within normal limits",0.9073,0.0927,"LOW"
27,"1","N2","T0","Negative/normal; within normal limits",0.9076,0.0924,"LOW"
28,"1","N2","T0","Negative/normal; within normal limits",0.9097,0.0903,"LOW"
29,"1","N2","T0","Negative/normal; within normal limits",0.9079,0.0921,"LOW"
30,"1","N2","T0","Negative/normal; within normal limits",0.9065,0.0935,"LOW"
31,"1","N2","T0","Negative/normal; within normal limits",0.895,0.105,"LOW"
32,"1","N2","T0","Negative/normal; within normal limits",0.8814,0.1186,"LOW"
33,"1","N2","T0","Negative/normal; within normal limits",0.8863,0.1137,"LOW"
34,"1","N2","T0","Negative/normal; within normal limits",0.8868,0.1132,"LOW"
35,"1","N2","T0","Negative/normal; within normal limits",0.8773,0.1227,"LOW"
36,"1","N2","T0","Negative/normal; within normal limits",0.8771,0.1229,"LOW"
37,"1","N2","T0","Negative/normal; within normal limits",0.8773,0.1227,"LOW"
38,"1","N2","T0","Negative/normal; within normal limits",0.8883,0.1117,"LOW"
39,"1","N2","T0","Negative/normal; within normal limits",0.9038,0.0962,"LOW"
40,"1","N2","T0","Negative/normal; within normal limits",0.9008,0.0992,"LOW"
41,"1","N2","T0","Negative/normal; within normal limits",0.8983,0.1017,"LOW"
42,"1","N2","T0","Negative/normal; within normal limits",0.9035,0.0965,"LOW"
43,"1","N2","T0","Negative/normal; within normal limits",0.8961,0.1039,"LOW"
44,"1","N2","T0","Negative/normal; within normal limits",0.8973,0.1027,"LOW"
45,"1","N2","T0","Negative/normal; within normal limits",0.8925,0.1075,"LOW"
46,"1","N2","T0","Negative/normal; within normal limits",0.8876,0.1124,"LOW"
47,"1","N2","T0","Negative/normal; within normal limits",0.8894,0.1106,"LOW"
48,"1","N2","T0","Negative/normal; within normal limits",0.8852,0.1148,"LOW"
49,"1","N2","T0","Negative/normal; within normal limits",0.8618,0.1382,"LOW"
50,"1","N2","T0","Negative/normal; within normal limits",0.8773,0.1227,"LOW"
51,"1","N2","T0","Negative/normal; within normal limits",0.878,0.122,"LOW"
52,"1","N2","T0","Negative/normal; within normal limits",0.8784,0.1216,"LOW"
53,"1","N2","T0","Negative/normal; within normal limits",0.8767,0.1233,"LOW"
54,"1","N2","T0","Negative/normal; within normal limits",0.876,0.124,"LOW"
55,"1","N2","T0","Negative/normal; within normal limits",0.8739,0.1261,"LOW"
56,"1","N2","T0","Negative/normal; within normal limits",0.8693,0.1307,"LOW"
57,"1","N2","T0","Negative/normal; within normal limits",0.8739,0.1261,"LOW"
58,"1","N2","T0","Negative/normal; within normal limits",0.8737,0.1263,"LOW"
59,"1","N2","T0","Negative/normal; within normal limits",0.8735,0.1265,"LOW"
60,"1","N2","T0","Negative/normal; within normal limits",0.8704,0.1296,"LOW"
61,"1","N2","T0","Negative/normal; within normal limits",0.8704,0.1296,"LOW"
62,"1","N2","T0","Negative/normal; within normal limits",0.8684,0.1316,"LOW"
63,"1","N2","T0","Negative/normal; within normal limits",0.8661,0.1339,"LOW"
64,"1","N2","T0","Negative/normal; within normal limits",0.8688,0.1312,"LOW"
65,"1","N2","T0","Negative/normal; within normal limits",0.8703,0.1297,"LOW"
66,"1","N2","T0","Negative/normal; within normal limits",0.8759,0.1241,"LOW"
67,"1","N2","T0","Negative/normal; within normal limits",0.8754,0.1246,"LOW"
68,"1","N2","T0","Negative/normal; within normal limits",0.871,0.129,"LOW"
69,"1","N2","T0","Negative/normal; within normal limits",0.8636,0.1364,"LOW"
70,"1","N2","T0","Negative/normal; within normal limits",0.8456,0.1544,"LOW"
71,"1","N2","T0","Negative/normal; within normal limits",0.8419,0.1581,"LOW"
72,"1","N2","T0","Negative/normal; within normal limits",0.8377,0.1623,"LOW"
73,"1","N2","T0","Negative/normal; within normal limits",0.8232,0.1768,"LOW"
74,"1","N2","T0","Negative/normal; within normal limits",0.8221,0.1779,"LOW"
75,"1","N2","T0","Negative/normal; within normal limits",0.8222,0.1778,"LOW"
76,"1","N2","T0","Negative/normal; within normal limits",0.827,0.173,"LOW"
77,"1","N2","T0","Negative/normal; within normal limits",0.8351,0.1649,"LOW"
78,"1","N2","T0","Negative/normal; within normal limits",0.8419,0.1581,"LOW"
79,"1","N2","T0","Negative/normal; within normal limits",0.8483,0.1517,"LOW"
80,"1","N2","T0","Negative/normal; within normal limits",0.8583,0.1417,"LOW"
81,"1","N2","T0","Negative/normal; within normal limits",0.8513,0.1487,"LOW"
82,"1","N2","T0","Negative/normal; within normal limits",0.8478,0.1522,"LOW"
83,"1","N2","T0","Negative/normal; within normal limits",0.8456,0.1544,"LOW"
84,"1","N2","T0","Negative/normal; within normal limits",0.836,0.164,"LOW"
85,"1","N2","T0","Negative/normal; within normal limits",0.8384,0.1616,"LOW"
86,"1","N2","T0","Negative/normal; within normal limits",0.8415,0.1585,"LOW"
87,"1","N2","T0","Negative/normal; within normal limits",0.8487,0.1513,"LOW"
88,"1","N2","T0","Negative/normal; within normal limits",0.8441,0.1559,"LOW"
89,"1","N2","T0","Negative/normal; within normal limits",0.8195,0.1805,"LOW"
90,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
91,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
92,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
93,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
94,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
95,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
96,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
97,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
98,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
99,"1","N2","T0","Negative/normal; within normal limits",0.8217,0.1783,"LOW"
0,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
1,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
2,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
3,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
4,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
5,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
6,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
7,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
8,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
9,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
10,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
11,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
12,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
13,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
14,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
15,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
16,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
17,"2","N2","T0","Negative/normal; within normal limits",0.8532,0.1468,"LOW"
18,"2","N2","T0","Negative/normal; within normal limits",0.8527,0.1473,"LOW"
19,"2","N2","T0","Negative/normal; within normal limits",0.8527,0.1473,"LOW"
20,"2","N2","T0","Negative/normal; within normal limits",0.8523,0.1477,"LOW"
21,"2","N2","T0","Negative/normal; within normal limits",0.8471,0.1529,"LOW"
22,"2","N2","T0","Negative/normal; within normal limits",0.85,0.15,"LOW"
23,"2","N2","T0","Negative/normal; within normal limits",0.8495,0.1505,"LOW"
24,"2","N2","T0","Negative/normal; within normal limits",0.8631,0.1369,"LOW"
25,"2","N2","T0","Negative/normal; within normal limits",0.8581,0.1419,"LOW"
26,"2","N2","T0","Negative/normal; within normal limits",0.8379,0.1621,"LOW"
27,"2","N2","T0","Negative/normal; within normal limits",0.8486,0.1514,"LOW"
28,"2","N2","T0","Negative/normal; within normal limits",0.8386,0.1614,"LOW"
29,"2","N2","T0","Negative/normal; within normal limits",0.8512,0.1488,"LOW"
30,"2","N2","T0","Negative/normal; within normal limits",0.8543,0.1457,"LOW"
31,"2","N2","T0","Negative/normal; within normal limits",0.8657,0.1343,"LOW"
32,"2","N2","T0","Negative/normal; within normal limits",0.8692,0.1308,"LOW"
33,"2","N2","T0","Negative/normal; within normal limits",0.8708,0.1292,"LOW"
34,"2","N2","T0","Negative/normal; within normal limits",0.8668,0.1332,"LOW"
35,"2","N2","T0","Negative/normal; within normal limits",0.861,0.139,"LOW"
36,"2","N2","T0","Negative/normal; within normal limits",0.8614,0.1386,"LOW"
37,"2","N2","T0","Negative/normal; within normal limits",0.8527,0.1473,"LOW"
38,"2","N2","T0","Negative/normal; within normal limits",0.8514,0.1486,"LOW"
39,"2","N2","T0","Negative/normal; within normal limits",0.8639,0.1361,"LOW"
40,"2","N2","T0","Negative/normal; within normal limits",0.8694,0.1306,"LOW"
41,"2","N2","T0","Negative/normal; within normal limits",0.8678,0.1322,"LOW"
42,"2","N2","T0","Negative/normal; within normal limits",0.8713,0.1287,"LOW"
43,"2","N2","T0","Negative/normal; within normal limits",0.8708,0.1292,"LOW"
44,"2","N2","T0","Negative/normal; within normal limits",0.8633,0.1367,"LOW"
45,"2","N2","T0","Negative/normal; within normal limits",0.853,0.147,"LOW"
46,"2","N2","T0","Negative/normal; within normal limits",0.8478,0.1522,"LOW"
47,"2","N2","T0","Negative/normal; within normal limits",0.8471,0.1529,"LOW"
48,"2","N2","T0","Negative/normal; within normal limits",0.8481,0.1519,"LOW"
49,"2","N2","T0","Negative/normal; within normal limits",0.8375,0.1625,"LOW"
50,"2","N2","T0","Negative/normal; within normal limits",0.8475,0.1525,"LOW"
51,"2","N2","T0","Negative/normal; within normal limits",0.8437,0.1563,"LOW"
52,"2","N2","T0","Negative/normal; within normal limits",0.8443,0.1557,"LOW"
53,"2","N2","T0","Negative/normal; within normal limits",0.8502,0.1498,"LOW"
54,"2","N2","T0","Negative/normal; within normal limits",0.8523,0.1477,"LOW"
55,"2","N2","T0","Negative/normal; within normal limits",0.8572,0.1428,"LOW"
56,"2","N2","T0","Negative/normal; within normal limits",0.8604,0.1396,"LOW"
57,"2","N2","T0","Negative/normal; within normal limits",0.8582,0.1418,"LOW"
58,"2","N2","T0","Negative/normal; within normal limits",0.8543,0.1457,"LOW"
59,"2","N2","T0","Negative/normal; within normal limits",0.8546,0.1454,"LOW"
60,"2","N2","T0","Negative/normal; within normal limits",0.8559,0.1441,"LOW"
61,"2","N2","T0","Negative/normal; within normal limits",0.8621,0.1379,"LOW"
62,"2","N2","T0","Negative/normal; within normal limits",0.8624,0.1376,"LOW"
63,"2","N2","T0","Negative/normal; within normal limits",0.8627,0.1373,"LOW"
64,"2","N2","T0","Negative/normal; within normal limits",0.8606,0.1394,"LOW"
65,"2","N2","T0","Negative/normal; within normal limits",0.8654,0.1346,"LOW"
66,"2","N2","T0","Negative/normal; within normal limits",0.8598,0.1402,"LOW"
67,"2","N2","T0","Negative/normal; within normal limits",0.8567,0.1433,"LOW"
68,"2","N2","T0","Negative/normal; within normal limits",0.8522,0.1478,"LOW"
69,"2","N2","T0","Negative/normal; within normal limits",0.8469,0.1531,"LOW"
70,"2","N2","T0","Negative/normal; within normal limits",0.829,0.171,"LOW"
71,"2","N2","T0","Negative/normal; within normal limits",0.8198,0.1802,"LOW"
72,"2","N2","T0","Negative/normal; within normal limits",0.8227,0.1773,"LOW"
73,"2","N2","T0","Negative/normal; within normal limits",0.813,0.187,"LOW"
74,"2","N2","T0","Negative/normal; within normal limits",0.8065,0.1935,"LOW"
75,"2","N2","T0","Negative/normal; within normal limits",0.8033,0.1967,"LOW"
76,"2","N2","T0","Negative/normal; within normal limits",0.8001,0.1999,"LOW"
77,"2","N2","T0","Negative/normal; within normal limits",0.7922,0.2078,"LOW"
78,"2","N2","T0","Negative/normal; within normal limits",0.8047,0.1953,"LOW"
79,"2","N2","T0","Negative/normal; within normal limits",0.8166,0.1834,"LOW"
80,"2","N2","T0","Negative/normal; within normal limits",0.8177,0.1823,"LOW"
81,"2","N2","T0","Negative/normal; within normal limits",0.8137,0.1863,"LOW"
82,"2","N2","T0","Negative/normal; within normal limits",0.8142,0.1858,"LOW"
83,"2","N2","T0","Negative/normal; within normal limits",0.814,0.186,"LOW"
84,"2","N2","T0","Negative/normal; within normal limits",0.8153,0.1847,"LOW"
85,"2","N2","T0","Negative/normal; within normal limits",0.8243,0.1757,"LOW"
86,"2","N2","T0","Negative/normal; within normal limits",0.8209,0.1791,"LOW"
