"AGE","TNM_N_cat","TNM_T_cat","ovary_ca125_cat","no_metastasis","metastasis","risk_level"
27,"N1","T2","Positive/elevated",0.7845,0.2155,"LOW"
28,"N1","T2","Positive/elevated",0.7709,0.2291,"LOW"
29,"N1","T2","Positive/elevated",0.7811,0.2189,"LOW"
30,"N1","T2","Positive/elevated",0.7748,0.2252,"LOW"
31,"N1","T2","Positive/elevated",0.771,0.229,"LOW"
32,"N1","T2","Positive/elevated",0.7591,0.2409,"LOW"
33,"N1","T2","Positive/elevated",0.7556,0.2444,"LOW"
34,"N1","T2","Positive/elevated",0.5905,0.4095,"LOW"
35,"N1","T2","Positive/elevated",0.6328,0.3672,"LOW"
36,"N1","T2","Positive/elevated",0.5275,0.4725,"LOW"
37,"N1","T2","Positive/elevated",0.4148,0.5852,"HIGH"
38,"N1","T2","Positive/elevated",0.6325,0.3675,"LOW"
39,"N1","T2","Positive/elevated",0.4481,0.5519,"HIGH"
40,"N1","T2","Positive/elevated",0.6204,0.3796,"LOW"
41,"N1","T2","Positive/elevated",0.5962,0.4038,"LOW"
42,"N1","T2","Positive/elevated",0.6856,0.3144,"LOW"
43,"N1","T2","Positive/elevated",0.5628,0.4372,"LOW"
44,"N1","T2","Positive/elevated",0.5179,0.4821,"LOW"
45,"N1","T2","Positive/elevated",0.6174,0.3826,"LOW"
46,"N1","T2","Positive/elevated",0.6303,0.3697,"LOW"
47,"N1","T2","Positive/elevated",0.6492,0.3508,"LOW"
48,"N1","T2","Positive/elevated",0.6417,0.3583,"LOW"
49,"N1","T2","Positive/elevated",0.6221,0.3779,"LOW"
50,"N1","T2","Positive/elevated",0.6439,0.3561,"LOW"
51,"N1","T2","Positive/elevated",0.6411,0.3589,"LOW"
52,"N1","T2","Positive/elevated",0.5983,0.4017,"LOW"
53,"N1","T2","Positive/elevated",0.6083,0.3917,"LOW"
54,"N1","T2","Positive/elevated",0.6208,0.3792,"LOW"
55,"N1","T2","Positive/elevated",0.621,0.379,"LOW"
56,"N1","T2","Positive/elevated",0.5979,0.4021,"LOW"
57,"N1","T2","Positive/elevated",0.6522,0.3478,"LOW"
58,"N1","T2","Positive/elevated",0.6046,0.3954,"LOW"
59,"N1","T2","Positive/elevated",0.6,0.4,"LOW"
60,"N1","T2","Positive/elevated",0.6169,0.3831,"LOW"
61,"N1","T2","Positive/elevated",0.5765,0.4235,"LOW"
62,"N1","T2","Positive/elevated",0.5935,0.4065,"LOW"
63,"N1","T2","Positive/elevated",0.5918,0.4082,"LOW"
64,"N1","T2","Positive/elevated",0.6024,0.3976,"LOW"
65,"N1","T2","Positive/elevated",0.5688,0.4312,"LOW"
66,"N1","T2","Positive/elevated",0.5931,0.4069,"LOW"
67,"N1","T2","Positive/elevated",0.5763,0.4237,"LOW"
68,"N1","T2","Positive/elevated",0.5853,0.4147,"LOW"
69,"N1","T2","Positive/elevated",0.5927,0.4073,"LOW"
70,"N1","T2","Positive/elevated",0.6004,0.3996,"LOW"
71,"N1","T2","Positive/elevated",0.6118,0.3882,"LOW"
72,"N1","T2","Positive/elevated",0.5645,0.4355,"LOW"
73,"N1","T2","Positive/elevated",0.6027,0.3973,"LOW"
74,"N1","T2","Positive/elevated",0.6095,0.3905,"LOW"
75,"N1","T2","Positive/elevated",0.605,0.395,"LOW"
76,"N1","T2","Positive/elevated",0.5881,0.4119,"LOW"
77,"N1","T2","Positive/elevated",0.586,0.414,"LOW"
78,"N1","T2","Positive/elevated",0.5915,0.4085,"LOW"
79,"N1","T2","Positive/elevated",0.6002,0.3998,"LOW"
80,"N1","T2","Positive/elevated",0.6158,0.3842,"LOW"
81,"N1","T2","Positive/elevated",0.5808,0.4192,"LOW"
82,"N1","T2","Positive/elevated",0.6233,0.3767,"LOW"
83,"N1","T2","Positive/elevated",0.6207,0.3793,"LOW"
84,"N1","T2","Positive/elevated",0.6045,0.3955,"LOW"
85,"N1","T2","Positive/elevated",0.6261,0.3739,"LOW"
86,"N1","T2","Positive/elevated",0.5795,0.4205,"LOW"
87,"N1","T2","Positive/elevated",0.6386,0.3614,"LOW"
88,"N1","T2","Positive/elevated",0.586,0.414,"LOW"
89,"N1","T2","Positive/elevated",0.638,0.362,"LOW"
90,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
91,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
92,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
93,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
94,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
95,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
96,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
97,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
98,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
99,"N1","T2","Positive/elevated",0.4268,0.5732,"HIGH"
0,"Other/Unknown","T2","Positive/elevated",0.5978,0.4022,"LOW"
1,"Other/Unknown","T2","Positive/elevated",0.5978,0.4022,"LOW"
2,"Other/Unknown","T2","Positive/elevated",0.5998,0.4002,"LOW"
3,"Other/Unknown","T2","Positive/elevated",0.5998,0.4002,"LOW"
4,"Other/Unknown","T2","Positive/elevated",0.5998,0.4002,"LOW"
5,"Other/Unknown","T2","Positive/elevated",0.6009,0.3991,"LOW"
6,"Other/Unknown","T2","Positive/elevated",0.6009,0.3991,"LOW"
7,"Other/Unknown","T2","Positive/elevated",0.609,0.391,"LOW"
8,"Other/Unknown","T2","Positive/elevated",0.609,0.391,"LOW"
9,"Other/Unknown","T2","Positive/elevated",0.609,0.391,"LOW"
10,"Other/Unknown","T2","Positive/elevated",0.609,0.391,"LOW"
11,"Other/Unknown","T2","Positive/elevated",0.609,0.391,"LOW"
12,"Other/Unknown","T2","Positive/elevated",0.609,0.391,"LOW"
13,"Other/Unknown","T2","Positive/elevated",0.6072,0.3928,"LOW"
14,"Other/Unknown","T2","Positive/elevated",0.6096,0.3904,"LOW"
15,"Other/Unknown","T2","Positive/elevated",0.6076,0.3924,"LOW"
16,"Other/Unknown","T2","Positive/elevated",0.6041,0.3959,"LOW"
17,"Other/Unknown","T2","Positive/elevated",0.6101,0.3899,"LOW"
18,"Other/Unknown","T2","Positive/elevated",0.596,0.404,"LOW"
19,"Other/Unknown","T2","Positive/elevated",0.5902,0.4098,"LOW"
20,"Other/Unknown","T2","Positive/elevated",0.5896,0.4104,"LOW"
21,"Other/Unknown","T2","Positive/elevated",0.5912,0.4088,"LOW"
22,"Other/Unknown","T2","Positive/elevated",0.5886,0.4114,"LOW"
23,"Other/Unknown","T2","Positive/elevated",0.5813,0.4187,"LOW"
24,"Other/Unknown","T2","Positive/elevated",0.5732,0.4268,"LOW"
25,"Other/Unknown","T2","Positive/elevated",0.5379,0.4621,"LOW"
26,"Other/Unknown","T2","Positive/elevated",0.5317,0.4683,"LOW"
27,"Other/Unknown","T2","Positive/elevated",0.5365,0.4635,"LOW"
28,"Other/Unknown","T2","Positive/elevated",0.528,0.472,"LOW"
29,"Other/Unknown","T2","Positive/elevated",0.4501,0.5499,"HIGH"
30,"Other/Unknown","T2","Positive/elevated",0.4471,0.5529,"HIGH"
31,"Other/Unknown","T2","Positive/elevated",0.4486,0.5514,"HIGH"
32,"Other/Unknown","T2","Positive/elevated",0.4528,0.5472,"HIGH"
33,"Other/Unknown","T2","Positive/elevated",0.6816,0.3184,"LOW"
34,"Other/Unknown","T2","Positive/elevated",0.7371,0.2629,"LOW"
35,"Other/Unknown","T2","Positive/elevated",0.753,0.247,"LOW"
36,"Other/Unknown","T2","Positive/elevated",0.7734,0.2266,"LOW"
37,"Other/Unknown","T2","Positive/elevated",0.7742,0.2258,"LOW"
38,"Other/Unknown","T2","Positive/elevated",0.7706,0.2294,"LOW"
39,"Other/Unknown","T2","Positive/elevated",0.7716,0.2284,"LOW"
40,"Other/Unknown","T2","Positive/elevated",0.7666,0.2334,"LOW"
41,"Other/Unknown","T2","Positive/elevated",0.7428,0.2572,"LOW"
42,"Other/Unknown","T2","Positive/elevated",0.4887,0.5113,"HIGH"
43,"Other/Unknown","T2","Positive/elevated",0.5626,0.4374,"LOW"
44,"Other/Unknown","T2","Positive/elevated",0.6504,0.3496,"LOW"
45,"Other/Unknown","T2","Positive/elevated",0.6622,0.3378,"LOW"
46,"Other/Unknown","T2","Positive/elevated",0.6242,0.3758,"LOW"
47,"Other/Unknown","T2","Positive/elevated",0.6259,0.3741,"LOW"
48,"Other/Unknown","T2","Positive/elevated",0.644,0.356,"LOW"
49,"Other/Unknown","T2","Positive/elevated",0.6321,0.3679,"LOW"
50,"Other/Unknown","T2","Positive/elevated",0.5809,0.4191,"LOW"
51,"Other/Unknown","T2","Positive/elevated",0.6293,0.3707,"LOW"
52,"Other/Unknown","T2","Positive/elevated",0.6082,0.3918,"LOW"
53,"Other/Unknown","T2","Positive/elevated",0.5836,0.4164,"LOW"
54,"Other/Unknown","T2","Positive/elevated",0.5736,0.4264,"LOW"
55,"Other/Unknown","T2","Positive/elevated",0.5197,0.4803,"LOW"
56,"Other/Unknown","T2","Positive/elevated",0.6821,0.3179,"LOW"
57,"Other/Unknown","T2","Positive/elevated",0.6796,0.3204,"LOW"
58,"Other/Unknown","T2","Positive/elevated",0.5864,0.4136,"LOW"
59,"Other/Unknown","T2","Positive/elevated",0.6507,0.3493,"LOW"
60,"Other/Unknown","T2","Positive/elevated",0.4118,0.5882,"HIGH"
61,"Other/Unknown","T2","Positive/elevated",0.4094,0.5906,"HIGH"
62,"Other/Unknown","T2","Positive/elevated",0.4566,0.5434,"HIGH"
63,"Other/Unknown","T2","Positive/elevated",0.5203,0.4797,"LOW"
64,"Other/Unknown","T2","Positive/elevated",0.5328,0.4672,"LOW"
65,"Other/Unknown","T2","Positive/elevated",0.5004,0.4996,"LOW"
66,"Other/Unknown","T2","Positive/elevated",0.5314,0.4686,"LOW"
67,"Other/Unknown","T2","Positive/elevated",0.5567,0.4433,"LOW"
68,"Other/Unknown","T2","Positive/elevated",0.5811,0.4189,"LOW"
69,"Other/Unknown","T2","Positive/elevated",0.4756,0.5244,"HIGH"
70,"Other/Unknown","T2","Positive/elevated",0.6318,0.3682,"LOW"
71,"Other/Unknown","T2","Positive/elevated",0.5162,0.4838,"LOW"
72,"Other/Unknown","T2","Positive/elevated",0.5359,0.4641,"LOW"
73,"Other/Unknown","T2","Positive/elevated",0.5368,0.4632,"LOW"
74,"Other/Unknown","T2","Positive/elevated",0.4743,0.5257,"HIGH"
75,"Other/Unknown","T2","Positive/elevated",0.4496,0.5504,"HIGH"
76,"Other/Unknown","T2","Positive/elevated",0.5939,0.4061,"LOW"
77,"Other/Unknown","T2","Positive/elevated",0.5609,0.4391,"LOW"
78,"Other/Unknown","T2","Positive/elevated",0.4883,0.5117,"HIGH"
79,"Other/Unknown","T2","Positive/elevated",0.5273,0.4727,"LOW"
80,"Other/Unknown","T2","Positive/elevated",0.5705,0.4295,"LOW"
81,"Other/Unknown","T2","Positive/elevated",0.5836,0.4164,"LOW"
82,"Other/Unknown","T2","Positive/elevated",0.5298,0.4702,"LOW"
83,"Other/Unknown","T2","Positive/elevated",0.454,0.546,"HIGH"
84,"Other/Unknown","T2","Positive/elevated",0.5049,0.4951,"LOW"
85,"Other/Unknown","T2","Positive/elevated",0.7706,0.2294,"LOW"
86,"Other/Unknown","T2","Positive/elevated",0.6583,0.3417,"LOW"
87,"Other/Unknown","T2","Positive/elevated",0.5618,0.4382,"LOW"
88,"Other/Unknown","T2","Positive/elevated",0.6017,0.3983,"LOW"
89,"Other/Unknown","T2","Positive/elevated",0.3322,0.6678,"HIGH"
90,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
91,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
92,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
93,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
94,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
95,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
96,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
97,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
98,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
99,"Other/Unknown","T2","Positive/elevated",0.4271,0.5729,"HIGH"
0,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
1,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
2,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
3,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
4,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
5,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
6,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
7,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
8,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
9,"N0","T3","Positive/elevated",0.8034,0.1966,"LOW"
10,"N0","T3","Positive/elevated",0.7918,0.2082,"LOW"
11,"N0","T3","Positive/elevated",0.7992,0.2008,"LOW"
12,"N0","T3","Positive/elevated",0.7992,0.2008,"LOW"
13,"N0","T3","Positive/elevated",0.7498,0.2502,"LOW"
14,"N0","T3","Positive/elevated",0.7433,0.2567,"LOW"
15,"N0","T3","Positive/elevated",0.7565,0.2435,"LOW"
16,"N0","T3","Positive/elevated",0.7638,0.2362,"LOW"
17,"N0","T3","Positive/elevated",0.8082,0.1918,"LOW"
18,"N0","T3","Positive/elevated",0.8143,0.1857,"LOW"
19,"N0","T3","Positive/elevated",0.7637,0.2363,"LOW"
20,"N0","T3","Positive/elevated",0.7951,0.2049,"LOW"
21,"N0","T3","Positive/elevated",0.8047,0.1953,"LOW"
22,"N0","T3","Positive/elevated",0.8117,0.1883,"LOW"
23,"N0","T3","Positive/elevated",0.7783,0.2217,"LOW"
24,"N0","T3","Positive/elevated",0.8089,0.1911,"LOW"
25,"N0","T3","Positive/elevated",0.7994,0.2006,"LOW"
26,"N0","T3","Positive/elevated",0.7985,0.2015,"LOW"
27,"N0","T3","Positive/elevated",0.7909,0.2091,"LOW"
28,"N0","T3","Positive/elevated",0.7954,0.2046,"LOW"
29,"N0","T3","Positive/elevated",0.7787,0.2213,"LOW"
30,"N0","T3","Positive/elevated",0.7889,0.2111,"LOW"
31,"N0","T3","Positive/elevated",0.772,0.228,"LOW"
32,"N0","T3","Positive/elevated",0.8094,0.1906,"LOW"
33,"N0","T3","Positive/elevated",0.7733,0.2267,"LOW"
34,"N0","T3","Positive/elevated",0.7633,0.2367,"LOW"
35,"N0","T3","Positive/elevated",0.77,0.23,"LOW"
36,"N0","T3","Positive/elevated",0.7617,0.2383,"LOW"
37,"N0","T3","Positive/elevated",0.7737,0.2263,"LOW"
38,"N0","T3","Positive/elevated",0.7663,0.2337,"LOW"
39,"N0","T3","Positive/elevated",0.7626,0.2374,"LOW"
40,"N0","T3","Positive/elevated",0.756,0.244,"LOW"
41,"N0","T3","Positive/elevated",0.7561,0.2439,"LOW"
42,"N0","T3","Positive/elevated",0.7686,0.2314,"LOW"
43,"N0","T3","Positive/elevated",0.7897,0.2103,"LOW"
44,"N0","T3","Positive/elevated",0.7742,0.2258,"LOW"
45,"N0","T3","Positive/elevated",0.7753,0.2247,"LOW"
46,"N0","T3","Positive/elevated",0.7759,0.2241,"LOW"
47,"N0","T3","Positive/elevated",0.7744,0.2256,"LOW"
48,"N0","T3","Positive/elevated",0.7794,0.2206,"LOW"
49,"N0","T3","Positive/elevated",0.7767,0.2233,"LOW"
50,"N0","T3","Positive/elevated",0.7768,0.2232,"LOW"
51,"N0","T3","Positive/elevated",0.7781,0.2219,"LOW"
52,"N0","T3","Positive/elevated",0.7707,0.2293,"LOW"
53,"N0","T3","Positive/elevated",0.765,0.235,"LOW"
54,"N0","T3","Positive/elevated",0.7734,0.2266,"LOW"
55,"N0","T3","Positive/elevated",0.7645,0.2355,"LOW"
56,"N0","T3","Positive/elevated",0.7691,0.2309,"LOW"
57,"N0","T3","Positive/elevated",0.765,0.235,"LOW"
58,"N0","T3","Positive/elevated",0.7645,0.2355,"LOW"
59,"N0","T3","Positive/elevated",0.7514,0.2486,"LOW"
60,"N0","T3","Positive/elevated",0.7477,0.2523,"LOW"
61,"N0","T3","Positive/elevated",0.7463,0.2537,"LOW"
62,"N0","T3","Positive/elevated",0.7437,0.2563,"LOW"
63,"N0","T3","Positive/elevated",0.745,0.255,"LOW"
64,"N0","T3","Positive/elevated",0.7431,0.2569,"LOW"
65,"N0","T3","Positive/elevated",0.743,0.257,"LOW"
66,"N0","T3","Positive/elevated",0.7439,0.2561,"LOW"
67,"N0","T3","Positive/elevated",0.7474,0.2526,"LOW"
68,"N0","T3","Positive/elevated",0.7484,0.2516,"LOW"
69,"N0","T3","Positive/elevated",0.7475,0.2525,"LOW"
70,"N0","T3","Positive/elevated",0.7404,0.2596,"LOW"
71,"N0","T3","Positive/elevated",0.7379,0.2621,"LOW"
72,"N0","T3","Positive/elevated",0.7439,0.2561,"LOW"
73,"N0","T3","Positive/elevated",0.7494,0.2506,"LOW"
74,"N0","T3","Positive/elevated",0.7447,0.2553,"LOW"
75,"N0","T3","Positive/elevated",0.7486,0.2514,"LOW"
76,"N0","T3","Positive/elevated",0.7431,0.2569,"LOW"
77,"N0","T3","Positive/elevated",0.7472,0.2528,"LOW"
78,"N0","T3","Positive/elevated",0.7547,0.2453,"LOW"
79,"N0","T3","Positive/elevated",0.753,0.247,"LOW"
80,"N0","T3","Positive/elevated",0.7516,0.2484,"LOW"
81,"N0","T3","Positive/elevated",0.7429,0.2571,"LOW"
82,"N0","T3","Positive/elevated",0.721,0.279,"LOW"
83,"N0","T3","Positive/elevated",0.7324,0.2676,"LOW"
84,"N0","T3","Positive/elevated",0.7298,0.2702,"LOW"
85,"N0","T3","Positive/elevated",0.741,0.259,"LOW"
86,"N0","T3","Positive/elevated",0.7282,0.2718,"LOW"
87,"N0","T3","Positive/elevated",0.7261,0.2739,"LOW"
88,"N0","T3","Positive/elevated",0.7297,0.2703,"LOW"
89,"N0","T3","Positive/elevated",0.7164,0.2836,"LOW"
90,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
91,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
92,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
93,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
94,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
95,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
96,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
97,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
98,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
99,"N0","T3","Positive/elevated",0.6947,0.3053,"LOW"
0,"N1","T3","Positive/elevated",0.7786,0.2214,"LOW"
1,"N1","T3","Positive/elevated",0.7786,0.2214,"LOW"
2,"N1","T3","Positive/elevated",0.7786,0.2214,"LOW"
3,"N1","T3","Positive/elevated",0.7786,0.2214,"LOW"
4,"N1","T3","Positive/elevated",0.7786,0.2214,"LOW"
5,"N1","T3","Positive/elevated",0.7786,0.2214,"LOW"
6,"N1","T3","Positive/elevated",0.7726,0.2274,"LOW"
7,"N1","T3","Positive/elevated",0.7726,0.2274,"LOW"
8,"N1","T3","Positive/elevated",0.7726,0.2274,"LOW"
9,"N1","T3","Positive/elevated",0.7726,0.2274,"LOW"
10,"N1","T3","Positive/elevated",0.776,0.224,"LOW"
11,"N1","T3","Positive/elevated",0.7796,0.2204,"LOW"
12,"N1","T3","Positive/elevated",0.7796,0.2204,"LOW"
13,"N1","T3","Positive/elevated",0.7796,0.2204,"LOW"
14,"N1","T3","Positive/elevated",0.7796,0.2204,"LOW"
15,"N1","T3","Positive/elevated",0.7744,0.2256,"LOW"
16,"N1","T3","Positive/elevated",0.7751,0.2249,"LOW"
17,"N1","T3","Positive/elevated",0.7744,0.2256,"LOW"
18,"N1","T3","Positive/elevated",0.7465,0.2535,"LOW"
19,"N1","T3","Positive/elevated",0.7052,0.2948,"LOW"
20,"N1","T3","Positive/elevated",0.7334,0.2666,"LOW"
21,"N1","T3","Positive/elevated",0.7161,0.2839,"LOW"
22,"N1","T3","Positive/elevated",0.6341,0.3659,"LOW"
23,"N1","T3","Positive/elevated",0.6628,0.3372,"LOW"
24,"N1","T3","Positive/elevated",0.6317,0.3683,"LOW"
25,"N1","T3","Positive/elevated",0.6269,0.3731,"LOW"
26,"N1","T3","Positive/elevated",0.7014,0.2986,"LOW"
27,"N1","T3","Positive/elevated",0.4932,0.5068,"HIGH"
28,"N1","T3","Positive/elevated",0.434,0.566,"HIGH"
29,"N1","T3","Positive/elevated",0.6056,0.3944,"LOW"
30,"N1","T3","Positive/elevated",0.6128,0.3872,"LOW"
31,"N1","T3","Positive/elevated",0.6526,0.3474,"LOW"
32,"N1","T3","Positive/elevated",0.6443,0.3557,"LOW"
33,"N1","T3","Positive/elevated",0.665,0.335,"LOW"
34,"N1","T3","Positive/elevated",0.6422,0.3578,"LOW"
35,"N1","T3","Positive/elevated",0.6433,0.3567,"LOW"
36,"N1","T3","Positive/elevated",0.6574,0.3426,"LOW"
37,"N1","T3","Positive/elevated",0.6582,0.3418,"LOW"
38,"N1","T3","Positive/elevated",0.6572,0.3428,"LOW"
39,"N1","T3","Positive/elevated",0.6174,0.3826,"LOW"
40,"N1","T3","Positive/elevated",0.6757,0.3243,"LOW"
41,"N1","T3","Positive/elevated",0.5989,0.4011,"LOW"
42,"N1","T3","Positive/elevated",0.5901,0.4099,"LOW"
43,"N1","T3","Positive/elevated",0.6007,0.3993,"LOW"
44,"N1","T3","Positive/elevated",0.5607,0.4393,"LOW"
45,"N1","T3","Positive/elevated",0.5743,0.4257,"LOW"
46,"N1","T3","Positive/elevated",0.5743,0.4257,"LOW"
47,"N1","T3","Positive/elevated",0.5501,0.4499,"LOW"
48,"N1","T3","Positive/elevated",0.5782,0.4218,"LOW"
49,"N1","T3","Positive/elevated",0.5604,0.4396,"LOW"
50,"N1","T3","Positive/elevated",0.5635,0.4365,"LOW"
51,"N1","T3","Positive/elevated",0.5756,0.4244,"LOW"
52,"N1","T3","Positive/elevated",0.5813,0.4187,"LOW"
53,"N1","T3","Positive/elevated",0.5782,0.4218,"LOW"
54,"N1","T3","Positive/elevated",0.5508,0.4492,"LOW"
55,"N1","T3","Positive/elevated",0.5374,0.4626,"LOW"
56,"N1","T3","Positive/elevated",0.5435,0.4565,"LOW"
57,"N1","T3","Positive/elevated",0.5508,0.4492,"LOW"
58,"N1","T3","Positive/elevated",0.5546,0.4454,"LOW"
59,"N1","T3","Positive/elevated",0.5405,0.4595,"LOW"
60,"N1","T3","Positive/elevated",0.5515,0.4485,"LOW"
61,"N1","T3","Positive/elevated",0.5335,0.4665,"LOW"
62,"N1","T3","Positive/elevated",0.5274,0.4726,"LOW"
63,"N1","T3","Positive/elevated",0.5286,0.4714,"LOW"
64,"N1","T3","Positive/elevated",0.5176,0.4824,"LOW"
65,"N1","T3","Positive/elevated",0.5303,0.4697,"LOW"
66,"N1","T3","Positive/elevated",0.5211,0.4789,"LOW"
67,"N1","T3","Positive/elevated",0.5282,0.4718,"LOW"
68,"N1","T3","Positive/elevated",0.5211,0.4789,"LOW"
69,"N1","T3","Positive/elevated",0.5202,0.4798,"LOW"
70,"N1","T3","Positive/elevated",0.5255,0.4745,"LOW"
71,"N1","T3","Positive/elevated",0.5295,0.4705,"LOW"
72,"N1","T3","Positive/elevated",0.553,0.447,"LOW"
73,"N1","T3","Positive/elevated",0.5448,0.4552,"LOW"
74,"N1","T3","Positive/elevated",0.5332,0.4668,"LOW"
75,"N1","T3","Positive/elevated",0.5332,0.4668,"LOW"
76,"N1","T3","Positive/elevated",0.5429,0.4571,"LOW"
77,"N1","T3","Positive/elevated",0.5456,0.4544,"LOW"
78,"N1","T3","Positive/elevated",0.5277,0.4723,"LOW"
79,"N1","T3","Positive/elevated",0.5325,0.4675,"LOW"
80,"N1","T3","Positive/elevated",0.5303,0.4697,"LOW"
81,"N1","T3","Positive/elevated",0.5502,0.4498,"LOW"
82,"N1","T3","Positive/elevated",0.5227,0.4773,"LOW"
83,"N1","T3","Positive/elevated",0.4865,0.5135,"HIGH"
84,"N1","T3","Positive/elevated",0.5108,0.4892,"LOW"
85,"N1","T3","Positive/elevated",0.5094,0.4906,"LOW"
86,"N1","T3","Positive/elevated",0.5155,0.4845,"LOW"
87,"N1","T3","Positive/elevated",0.5098,0.4902,"LOW"
88,"N1","T3","Positive/elevated",0.5062,0.4938,"LOW"
89,"N1","T3","Positive/elevated",0.5002,0.4998,"LOW"
90,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
91,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
92,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
93,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
94,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
95,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
96,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
97,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
98,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
99,"N1","T3","Positive/elevated",0.4924,0.5076,"HIGH"
0,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
1,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
2,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
3,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
4,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
5,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
6,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
7,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
8,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
9,"Other/Unknown","T3","Positive/elevated",0.6531,0.3469,"LOW"
10,"Other/Unknown","T3","Positive/elevated",0.6511,0.3489,"LOW"
11,"Other/Unknown","T3","Positive/elevated",0.6511,0.3489,"LOW"
12,"Other/Unknown","T3","Positive/elevated",0.6511,0.3489,"LOW"
13,"Other/Unknown","T3","Positive/elevated",0.6449,0.3551,"LOW"
14,"Other/Unknown","T3","Positive/elevated",0.6444,0.3556,"LOW"
15,"Other/Unknown","T3","Positive/elevated",0.5959,0.4041,"LOW"
16,"Other/Unknown","T3","Positive/elevated",0.6043,0.3957,"LOW"
17,"Other/Unknown","T3","Positive/elevated",0.7322,0.2678,"LOW"
18,"Other/Unknown","T3","Positive/elevated",0.7355,0.2645,"LOW"
19,"Other/Unknown","T3","Positive/elevated",0.7456,0.2544,"LOW"
20,"Other/Unknown","T3","Positive/elevated",0.7216,0.2784,"LOW"
21,"Other/Unknown","T3","Positive/elevated",0.7397,0.2603,"LOW"
22,"Other/Unknown","T3","Positive/elevated",0.7442,0.2558,"LOW"
23,"Other/Unknown","T3","Positive/elevated",0.7398,0.2602,"LOW"
